state,region,lga,quarter,property_type,count,median_rent
VIC,Eastern Metro,Maroondah,Dec 2008,All Properties,552,280
VIC,Eastern Metro,Maroondah,Mar 2009,All Properties,518,290
VIC,Eastern Metro,Maroondah,Jun 2009,All Properties,536,295
VIC,Eastern Metro,Maroondah,Sep 2009,All Properties,505,300
VIC,Eastern Metro,Maroondah,Dec 2009,All Properties,507,300
VIC,Eastern Metro,Maroondah,Mar 2010,All Properties,543,310
VIC,Eastern Metro,Maroondah,Jun 2010,All Properties,594,320
VIC,Eastern Metro,Maroondah,Sep 2010,All Properties,579,320
VIC,Eastern Metro,Maroondah,Dec 2010,All Properties,510,320
VIC,Eastern Metro,Maroondah,Mar 2011,All Properties,611,320
VIC,Eastern Metro,Maroondah,Jun 2011,All Properties,542,330
VIC,Eastern Metro,Maroondah,Sep 2011,All Properties,698,330
VIC,Eastern Metro,Maroondah,Dec 2011,All Properties,537,330
VIC,Eastern Metro,Maroondah,Mar 2012,All Properties,656,330
VIC,Eastern Metro,Maroondah,Jun 2012,All Properties,605,330
VIC,Eastern Metro,Maroondah,Sep 2012,All Properties,663,330
VIC,Eastern Metro,Maroondah,Dec 2012,All Properties,599,330
VIC,Eastern Metro,Maroondah,Mar 2013,All Properties,625,330
VIC,Eastern Metro,Maroondah,Jun 2013,All Properties,677,335
VIC,Eastern Metro,Maroondah,Sep 2013,All Properties,694,335
VIC,Eastern Metro,Maroondah,Dec 2013,All Properties,612,340
VIC,Eastern Metro,Maroondah,Mar 2014,All Properties,630,350
VIC,Eastern Metro,Maroondah,Jun 2014,All Properties,625,350
VIC,Eastern Metro,Maroondah,Sep 2014,All Properties,645,350
VIC,Eastern Metro,Maroondah,Dec 2014,All Properties,665,350
VIC,Eastern Metro,Maroondah,Mar 2015,All Properties,670,360
VIC,Eastern Metro,Maroondah,Jun 2015,All Properties,661,350
VIC,Eastern Metro,Maroondah,Sep 2015,All Properties,731,360
VIC,Eastern Metro,Maroondah,Dec 2015,All Properties,683,360
VIC,Eastern Metro,Maroondah,Mar 2016,All Properties,767,370
VIC,Eastern Metro,Maroondah,Jun 2016,All Properties,741,365
VIC,Eastern Metro,Maroondah,Sep 2016,All Properties,743,370
VIC,Eastern Metro,Maroondah,Dec 2016,All Properties,708,370
VIC,Eastern Metro,Maroondah,Mar 2017,All Properties,756,380
VIC,Eastern Metro,Maroondah,Jun 2017,All Properties,721,380
VIC,Eastern Metro,Maroondah,Sep 2017,All Properties,747,380
VIC,Eastern Metro,Maroondah,Dec 2017,All Properties,701,395
VIC,Eastern Metro,Maroondah,Mar 2018,All Properties,716,390
VIC,Eastern Metro,Maroondah,Jun 2018,All Properties,661,395
VIC,Eastern Metro,Maroondah,Sep 2018,All Properties,740,400
VIC,Eastern Metro,Maroondah,Dec 2018,All Properties,672,400
VIC,Eastern Metro,Maroondah,Mar 2019,All Properties,685,400
VIC,Eastern Metro,Maroondah,Jun 2019,All Properties,713,400
VIC,Eastern Metro,Maroondah,Sep 2019,All Properties,736,400
VIC,Eastern Metro,Maroondah,Dec 2019,All Properties,728,405
VIC,Eastern Metro,Maroondah,Mar 2020,All Properties,700,410
VIC,Eastern Metro,Maroondah,Jun 2020,All Properties,594,400
VIC,Eastern Metro,Maroondah,Sep 2020,All Properties,502,415
VIC,Eastern Metro,Maroondah,Dec 2020,All Properties,591,410
VIC,Eastern Metro,Maroondah,Mar 2021,All Properties,668,410
VIC,Eastern Metro,Maroondah,Jun 2021,All Properties,614,415
VIC,Eastern Metro,Maroondah,Sep 2021,All Properties,570,420
VIC,Eastern Metro,Maroondah,Dec 2021,All Properties,650,430
VIC,Eastern Metro,Maroondah,Mar 2022,All Properties,687,430
VIC,Eastern Metro,Maroondah,Jun 2022,All Properties,653,440
VIC,Eastern Metro,Maroondah,Sep 2022,All Properties,611,440
VIC,Eastern Metro,Maroondah,Dec 2022,All Properties,619,450
VIC,Eastern Metro,Maroondah,Mar 2023,All Properties,605,460
VIC,Eastern Metro,Maroondah,Jun 2023,All Properties,586,480
VIC,Eastern Metro,Maroondah,Sep 2023,All Properties,553,500
VIC,Eastern Metro,Maroondah,Dec 2023,All Properties,551,520
VIC,Eastern Metro,Maroondah,Mar 2024,All Properties,537,530
VIC,Eastern Metro,Maroondah,Jun 2024,All Properties,521,549
VIC,Eastern Metro,Maroondah,Sep 2024,All Properties,526,559
VIC,Eastern Metro,Maroondah,Dec 2024,All Properties,531,550
VIC,Eastern Metro,Maroondah,Mar 2025,All Properties,524,560
VIC,Eastern Metro,Maroondah,Jun 2025,All Properties,541,575
VIC,Eastern Metro,Maroondah,Sep 2025,All Properties,441,590
VIC,Eastern Metro,Monash,Jun 1999,All Properties,979,190
VIC,Eastern Metro,Monash,Sep 1999,All Properties,1005,190
VIC,Eastern Metro,Monash,Dec 1999,All Properties,1016,200
VIC,Eastern Metro,Monash,Mar 2000,All Properties,1285,200
VIC,Eastern Metro,Monash,Jun 2000,All Properties,915,200
VIC,Eastern Metro,Monash,Sep 2000,All Properties,1059,200
VIC,Eastern Metro,Monash,Dec 2000,All Properties,1034,200
VIC,Eastern Metro,Monash,Mar 2001,All Properties,1243,210
VIC,Eastern Metro,Monash,Jun 2001,All Properties,856,210
VIC,Eastern Metro,Monash,Sep 2001,All Properties,971,210
VIC,Eastern Metro,Monash,Dec 2001,All Properties,1017,220
VIC,Eastern Metro,Monash,Mar 2002,All Properties,1317,220
VIC,Eastern Metro,Monash,Jun 2002,All Properties,969,220
VIC,Eastern Metro,Monash,Sep 2002,All Properties,994,220
VIC,Eastern Metro,Monash,Dec 2002,All Properties,980,220
VIC,Eastern Metro,Monash,Mar 2003,All Properties,1353,230
VIC,Eastern Metro,Monash,Jun 2003,All Properties,945,225
VIC,Eastern Metro,Monash,Sep 2003,All Properties,1086,230
VIC,Eastern Metro,Monash,Dec 2003,All Properties,1010,230
VIC,Eastern Metro,Monash,Mar 2004,All Properties,1474,230
VIC,Eastern Metro,Monash,Jun 2004,All Properties,788,238
VIC,Eastern Metro,Monash,Sep 2004,All Properties,1044,230
